userId,movieId,rating
80,95,2
80,104,3
80,110,3
80,112,4
80,140,1
80,145,2
80,153,1
80,159,1
80,160,2
80,163,5
80,165,4
80,170,1
80,172,2
80,173,2
80,175,2
80,193,1
80,196,2
80,208,1
80,223,4
80,253,1
80,260,5
80,288,4
80,292,2
80,293,3
80,296,5
80,300,1
80,303,4
80,315,3
80,316,2
80,318,5
80,327,1
80,328,1
80,332,2
80,337,2
80,339,1
80,349,3
80,353,3
80,356,4
80,357,1
80,358,4
80,361,3
80,367,2
80,368,1
80,371,2
80,377,2
80,379,2
80,380,3
80,382,2
80,387,3
80,393,2
80,407,4
80,424,1
80,428,4
80,431,5
80,434,4
80,435,1
80,436,2
80,441,3
80,442,3
80,457,3
80,464,3
80,466,1
80,473,1
80,480,3
80,485,1
80,493,4
80,500,1
80,507,2
80,508,3
80,511,3
80,512,3
80,519,2
80,524,4
80,532,1
80,540,2
80,543,1
80,555,5
80,586,2
80,587,1
80,589,4
80,590,3
80,592,5
80,593,4
80,597,1
80,608,2
80,611,2
80,648,3
80,662,3
80,694,4
80,695,3
80,724,2
80,733,4
80,736,1
80,737,1
80,762,2
80,778,3
80,780,2
80,782,4
80,788,1
80,805,3
80,832,4
80,839,3
80,852,2
80,858,5
80,866,2
80,875,1
80,880,1
80,891,2
80,915,1
80,934,1
80,996,4
80,1027,3
80,1036,3
80,1037,2
80,1049,3
80,1060,3
80,1073,3
80,1084,3
80,1089,5
80,1093,3
80,1101,2
80,1127,2
80,1136,1
80,1196,5
80,1198,4
80,1201,3
80,1210,5
80,1213,5
80,1214,2
80,1215,1
80,1221,5
80,1222,3
80,1234,3
80,1240,3
80,1259,2
80,1265,3
80,1270,2
80,1291,5
80,1320,2
80,1322,1
80,1328,1
80,1342,2
80,1352,3
80,1359,1
80,1370,3
80,1377,2
80,1378,3
80,1379,3
80,1380,3
80,1382,2
80,1387,3
80,1388,1
80,1391,1
80,1393,1
80,1396,2
80,1405,1
80,1407,4
80,1408,3
80,1422,2
80,1447,3
80,1457,2
80,1466,4
80,1479,1
80,1483,2
80,1488,1
80,1499,1
80,1517,3
80,1527,4
80,1552,3
80,1556,1
80,1562,1
80,1573,3
80,1580,3
80,1584,2
80,1589,4
80,1591,2
80,1597,3
80,1598,4
80,1608,2
80,1609,4
80,1610,2
80,1615,4
80,1625,4
80,1627,5
80,1639,3
80,1644,2
80,1645,5
80,1673,2
80,1676,2
80,1681,2
80,1682,2
80,1687,4
80,1690,1
80,1704,3
80,1717,3
80,1721,1
80,1722,4
80,1726,1
80,1729,4
80,1744,1
80,1747,3
80,1754,3
80,1769,1
80,1779,2
80,1783,2
80,1784,2
80,1792,3
80,1799,4
80,1805,4
80,1858,4
80,1873,1
80,1882,1
80,1883,2
80,1892,4
80,1895,3
80,1912,3
80,1917,4
80,1918,5
80,1923,4
80,1954,3
80,1958,1
80,1973,3
80,1992,1
80,1993,1
80,1999,1
80,2000,2
80,2001,2
80,2002,3
80,2003,2
80,2004,2
80,2006,3
80,2011,1
80,2012,1
80,2023,4
80,2027,3
80,2028,3
80,2054,1
80,2058,4
80,2094,1
80,2113,2
80,2115,3
80,2120,2
80,2126,3
80,2133,1
80,2136,1
80,2150,3
80,2167,4
80,2188,4
80,2193,3
80,2194,3
80,2195,3
80,2231,5
80,2265,1
80,2268,3
80,2269,2
80,2273,4
80,2278,4
80,2291,1
80,2302,2
80,2315,1
80,2329,4
80,2334,3
80,2338,3
80,2352,1
80,2371,1
80,2389,2
80,2395,2
80,2402,4
80,2404,4
80,2409,3
80,2410,1
80,2411,3
80,2412,1
80,2413,3
80,2447,1
80,2450,1
80,2461,1
80,2462,1
80,2470,3
80,2471,1
80,2485,4
80,2490,5
80,2502,3
80,2505,4
80,2514,1
80,2516,2
80,2529,3
80,2541,4
80,2568,1
80,2571,4
80,2572,4
80,2580,4
80,2600,4
80,2605,4
80,2616,4
80,2628,4
80,2640,2
80,2641,1
80,2642,1
80,2643,1
80,2676,3
80,2683,3
80,2688,4
80,2699,1
80,2700,3
80,2706,4
80,2710,5
80,2712,2
80,2716,3
80,2719,1
80,2722,3
80,2723,2
80,2746,2
80,2748,1
80,2763,1
80,2764,2
80,2770,2
80,2793,1
80,2803,3
80,2808,2
80,2822,2
80,2835,1
80,2840,3
80,2841,2
80,2858,4
80,2860,3
80,2881,1
80,2889,1
80,2890,2
80,2898,3
80,2906,1
80,2912,2
80,2916,3
80,2918,3
80,2947,4
80,2948,3
80,2949,3
80,2959,4
80,2976,5
80,2985,3
80,2986,1
80,2987,2
80,2990,3
80,2995,4
80,3005,3
80,3020,3
80,3040,2
80,3052,4
80,3082,4
80,3087,2
80,3107,3
80,3113,3
80,3147,3
80,3148,3
80,3173,4
80,3174,3
80,3176,3
80,3177,4
80,3180,1
80,3186,4
80,3219,3
80,3247,1
80,3249,3
80,3253,2
80,3255,1
80,3256,3
80,3257,2
80,3263,3
80,3264,1
80,3268,1
80,3269,1
80,3285,2
80,3301,3
80,3316,4
80,3327,3
80,3328,1
80,3362,3
80,3386,4
80,3404,1
80,3418,2
80,3438,3
80,3439,1
80,3440,1
80,3444,2
80,3452,3
80,3461,1
80,3471,2
80,3477,3
80,3489,1
80,3499,4
80,3515,3
80,3527,3
80,3552,2
80,3578,5
80,3598,1
80,3608,2
80,3617,1
80,3623,5
80,3633,2
80,3638,2
80,3639,3
80,3662,3
80,3663,3
80,3664,3
80,3665,3
80,3697,2
80,3698,3
80,3701,1
80,3705,1
80,3717,2
80,3729,3
80,3740,2
80,3744,3
80,3755,4
80,3763,2
80,3785,3
80,3793,2
80,3809,2
80,3827,2
80,3835,2
80,3864,1
80,3865,3
80,3893,1
80,3895,1
80,3896,5
80,3901,1
80,3940,1
80,3946,2
80,3948,5
80,3955,2
80,3967,1
80,3969,1
80,3972,3
80,3977,3
80,3978,2
80,3979,1
80,3980,4
80,3986,2
80,3987,1
80,3991,1
80,3993,3
80,3996,4
80,3997,1
80,3999,3
80,4002,2
80,4006,4
80,4011,5
80,4016,2
80,4022,2
80,4025,1
80,4031,1
80,4034,5
80,4052,4
80,4067,1
80,4084,1
80,4085,1
80,4133,1
80,4135,2
80,4159,4
80,4161,2
80,4200,1
80,4203,3
80,4228,3
80,4232,1
80,4233,4
80,4234,4
80,4238,3
80,4239,4
80,4246,1
80,4247,2
80,4248,1
80,4254,1
80,4255,1
80,4262,4
80,4265,1
80,4266,1
80,4267,3
80,4270,3
80,4276,2
80,4299,3
80,4304,3
80,4305,1
80,4306,2
80,4308,1
80,4310,2
80,4326,3
80,4333,1
80,4341,2
80,4343,2
80,4344,4
80,4351,2
80,4354,3
80,4356,1
80,4366,1
80,4367,4
80,4368,1
81,50,4.5
81,318,4.5
81,527,4
81,858,3
81,1092,3
81,1093,3.5
81,1193,3
81,1221,3
81,1354,4.5
81,1586,0.5
81,1687,3.5
81,2124,3.5
81,2379,2
81,2505,4.5
81,2539,3
81,2724,1.5
81,3257,2
81,3263,1.5
81,3267,2.5
81,3355,3
81,3702,0.5
81,6016,3
81,58559,1
82,1,4
82,110,3.5
82,223,2
82,296,2.5
82,318,4
82,356,3.5
82,457,3.5
82,527,4
82,589,1.5
82,593,3.5
82,608,3.5
82,788,1.5
82,850,2.5
82,902,3.5
82,904,2.5
82,912,2.5
82,1103,2.5
82,1234,2.5
82,1235,3
82,1246,3.5
82,1252,5
82,1265,1.5
82,1266,3
82,1281,5
82,1397,2.5
82,1625,3
82,1653,3.5
82,1674,4
82,1693,2.5
82,1747,2
82,1900,3.5
82,1961,3
82,1968,4.5
82,2028,3
82,2064,3.5
82,2291,4
82,2324,4.5
82,2571,2
82,2858,3.5
82,2915,2
82,3000,4
82,3003,3.5
82,3255,2.5
82,3285,3
82,3307,4.5
82,3362,4
82,3408,4.5
82,3418,4
82,3421,1.5
82,3451,2.5
82,3462,4
82,3483,5
82,3556,4
82,3578,2
82,3897,3.5
82,3948,4
82,3969,3.5
82,3983,4
82,4022,2
82,4235,4.5
82,4292,2.5
82,4306,3.5
82,4446,3.5
82,4809,4.5
82,4873,3
82,4971,3.5
82,4973,5
82,4993,3
82,4995,3.5
82,5014,4
82,5196,4.5
82,5299,3.5
82,5477,4
82,5505,3
82,5553,2.5
82,5618,2.5
82,5669,3.5
82,5690,5
82,5878,4.5
82,5952,3
82,5971,4.5
82,5995,4
82,6016,4.5
82,6283,4
82,6296,4
82,6377,3
82,6537,2
82,6620,3
82,6867,3
82,6939,3.5
82,6953,4.5
82,7153,3
82,7158,3.5
82,7177,5
82,7285,3
82,7361,3
82,7371,5
82,7541,4.5
82,8014,4
82,8360,2.5
82,8464,3.5
82,8533,4.5
82,8784,4.5
82,8961,3.5
82,26662,4.5
82,27727,4
82,30749,3.5
82,31702,5
82,33166,3.5
82,33487,4
82,34437,3
82,39183,2.5
82,39234,4
82,40583,3
82,40629,4
82,41285,4
82,44191,4
82,44555,4
82,44694,3.5
82,45186,2
82,46578,4.5
82,46723,4
82,48394,4.5
82,50601,3
82,50872,3
82,53894,3.5
82,54736,2.5
82,55247,4.5
82,55442,5
82,56367,3.5
82,56607,3.5
82,56788,3.5
82,58351,3.5
82,59018,3.5
82,60069,3
82,63082,3
82,63859,3.5
82,64957,2.5
82,65261,5
82,66665,3
82,68442,2.5
82,69394,4
82,71450,3.5
82,71462,3
82,72485,3.5
82,73808,1.5
82,74416,4
82,74458,1.5
82,79132,1.5
82,79663,4
82,81591,3
82,81845,3.5
82,81932,3
82,85774,3
82,86320,2.5
82,86781,4
82,87485,3.5
82,88129,3
82,94677,4
82,94815,4
82,96488,4
82,96606,4
82,97938,1.5
82,99045,4
82,101068,4.5
82,101070,5
82,112852,5
82,133693,4.5
82,137399,4.5
82,143009,5
83,22,4
83,222,3.5
83,349,4
83,372,4
83,590,2.5
83,1242,4.5
83,1302,4
83,1343,4
83,1580,3.5
83,1653,3.5
83,1917,3.5
83,1923,4
83,2001,3.5
83,2003,4
83,2064,4.5
83,2100,2.5
83,2455,2.5
83,2712,3
83,2804,5
83,3104,3
83,3160,4
83,3256,3.5
83,3418,3.5
83,3653,4.5
83,4824,4
83,5010,4
83,5791,4.5
83,5945,4
84,32,3.5
84,47,4
84,111,4
84,199,4
84,208,1.5
84,223,4
84,260,3.5
84,293,3.5
84,296,4
84,307,4
84,318,3.5
84,337,4.5
84,356,3
84,471,3.5
84,501,4.5
84,508,3.5
84,509,3.5
84,515,4
84,541,4
84,551,3
84,593,4
84,750,3.5
84,858,5
84,903,3
84,912,4
84,924,4
84,1035,3
84,1059,3.5
84,1080,3.5
84,1101,1.5
84,1136,3.5
84,1193,4.5
84,1196,3.5
84,1199,4
84,1201,4
84,1206,3.5
84,1207,4
84,1210,3.5
84,1213,3.5
84,1221,5
84,1222,3.5
84,1227,4.5
84,1230,3.5
84,1246,2.5
84,1252,4
84,1258,4
84,1302,2.5
84,1305,4.5
84,1464,3.5
84,1517,2.5
84,1527,2.5
84,1584,3
84,1617,4
84,1682,3.5
84,1693,4.5
84,1701,4
84,1732,3
84,1907,3.5
84,1947,3
84,1961,3.5
84,1968,4
84,2019,3
84,2021,2.5
84,2028,2.5
84,2076,3.5
84,2194,2.5
84,2291,4
84,2313,4.5
84,2395,2.5
84,2571,3.5
84,2594,4.5
84,2628,2
84,2694,1.5
84,2712,5
84,2731,4
84,2791,3
84,2792,3
84,2858,3.5
84,2959,4
84,3000,3.5
84,3019,3
84,3105,3
84,3148,3.5
84,3160,4.5
84,3362,3.5
84,3408,2.5
84,3424,4
84,3462,4
84,3468,4.5
84,3476,3.5
84,3481,3
84,3503,4.5
84,3504,3
84,3793,1.5
84,3910,5
84,3949,4.5
84,4014,3
84,4226,3.5
84,4369,2
84,4641,4
84,4848,3.5
84,4973,3
84,4993,4
84,4995,3.5
84,5218,2.5
84,5377,3.5
84,5378,2.5
84,5464,4
84,5618,4.5
84,5673,3.5
84,5690,3.5
84,5878,3.5
84,5952,4
84,5955,2
84,5956,3
84,5971,4
84,5995,4
84,6218,3
84,6242,2
84,6291,4
84,6350,4.5
84,6711,4
84,6863,3
84,6874,3
84,6890,4
84,6942,4
84,6947,3
84,7024,3
84,7034,3.5
84,7147,3.5
84,7153,4
84,7323,3
84,7361,3.5
84,7371,4.5
84,7373,3
84,7438,3
84,7934,4.5
84,8529,3.5
84,8656,4.5
84,8783,4
84,8784,4.5
84,8914,2.5
84,8949,3.5
84,8972,2
84,8977,1.5
84,26007,2.5
84,26222,2.5
84,26662,4
84,27152,3
84,27266,4.5
84,27700,4.5
84,27728,3
84,27743,4.5
84,27773,4
84,27788,3
84,27904,3
84,30707,3.5
84,31952,4
84,31998,4.5
84,32179,3
84,32587,3.5
84,32591,4
84,33004,2
84,33493,2.5
84,34148,2
84,34319,2.5
84,37729,4
84,37733,3.5
84,37741,3.5
84,37955,3.5
84,38159,4.5
84,38701,2.5
84,38992,2
84,39524,2
84,39869,4
84,40491,3.5
84,40597,2.5
84,40629,3.5
84,43376,3.5
84,43415,3.5
84,44191,3.5
84,44195,2.5
84,44555,5
84,46578,4
84,46723,3
84,47999,4
84,48082,4
84,48385,3
84,48774,2.5
84,48780,4
84,52579,2.5
84,53161,3.5
84,54272,2.5
84,55442,3
84,55444,4
84,56286,3
84,56607,2.5
84,56782,4.5
84,57669,4.5
84,58425,3.5
84,58559,3
84,59018,3
84,59602,2.5
84,60069,3.5
84,60684,4
84,60857,3.5
84,60950,2.5
84,61236,4.5
84,61240,5
84,62250,3.5
84,62511,3.5
84,63082,3
84,63808,4.5
84,63876,4.5
84,64614,4
84,64957,3
84,68511,3.5
84,69481,4.5
84,69604,4
84,69757,3.5
84,71462,4
84,71464,3
84,71823,3.5
84,72011,3.5
84,72249,2.5
84,72395,3.5
84,73344,3.5
84,74458,3.5
84,74677,3
84,77629,4
84,77800,2.5
84,79132,3
84,79242,3.5
84,79357,2
84,80463,4
84,80969,4
84,81018,4.5
84,81140,1.5
84,81191,3.5
84,81385,4
84,81456,4
84,81591,3.5
84,81845,4.5
84,82459,4
84,84775,4
84,86320,4
84,86882,3.5
84,88129,3.5
84,89118,3
84,89492,3
84,89535,3.5
84,89753,3.5
84,89761,2.5
84,90057,3.5
84,90376,4
84,90430,4.5
84,90439,2.5
84,90531,3.5
84,91227,2.5
84,91954,2.5
84,94959,3
84,95058,4
84,95558,4
84,96488,4
84,96610,3
84,96821,2.5
84,96829,4.5
84,97860,3
84,98491,2
84,103137,2.5
84,103980,4
84,104423,4
84,105844,3
84,106452,4.5
84,106766,4
84,106782,3.5
84,109374,4
84,109487,3
84,110200,3
84,110387,4
84,112183,3.5
84,112290,4
84,112421,4
84,112552,4.5
84,112582,2.5
84,115569,4.5
84,116797,4
84,127164,3
84,133771,4
84,134256,4
84,134853,5
84,136020,2
84,137337,3.5
84,139757,4
84,142488,4.5
84,143367,2
84,145514,2.5
84,148626,4.5
84,151759,2.5
84,152545,3.5
84,158972,5
84,159191,2.5
84,160010,3
84,162414,3.5
84,164917,3.5
84,165549,4.5
84,166024,4.5
84,167334,3.5
84,176371,4.5
84,187595,3
84,190289,3
84,194400,4
84,194728,4
84,195921,3.5
85,7,5
85,11,3
85,17,5
85,19,1
85,21,4
85,25,4
85,34,4
85,39,4
85,74,5
85,105,5
85,141,3
85,150,4
85,151,5
85,153,4
85,165,2
85,168,5
85,186,2
85,193,4
85,195,5
85,222,5
85,224,4
85,231,1
85,235,1
85,236,5
85,237,3
85,249,5
85,252,4
85,256,3
85,261,5
85,263,4
85,265,5
85,296,3
85,306,4
85,314,5
85,339,4
85,342,3
85,344,1
85,351,4
85,357,2
85,367,5
85,368,4
85,370,1
85,372,3
85,378,5
85,380,3
85,381,4
85,410,3
85,420,3
85,432,3
85,435,1
85,440,5
85,497,3
85,500,5
85,515,3
85,539,2
85,541,3
85,550,5
85,585,1
85,586,2
85,587,2
85,588,3
85,590,4
85,592,4
85,597,3
85,647,4
85,802,5
85,838,5
85,1088,2
86,1,5
86,2,3
86,19,1
86,21,4
86,34,4
86,50,4
86,68,4
86,223,4
86,246,5
86,260,5
86,296,5
86,316,3
86,344,3
86,356,5
86,377,4
86,393,2
86,457,5
86,474,5
86,480,3
86,541,5
86,588,4
86,589,4
86,593,5
86,594,3
86,608,5
86,647,4
86,700,4
86,750,4
86,780,3
86,858,5
86,912,4
86,920,3
86,924,5
86,946,4
86,969,4
86,1036,5
86,1079,4
86,1080,3
86,1089,4
86,1090,5
86,1094,5
86,1097,4
86,1136,5
86,1175,4
86,1179,4
86,1183,4
86,1196,4
86,1197,5
86,1198,5
86,1200,4
86,1201,5
86,1206,4
86,1210,4
86,1214,5
86,1217,4
86,1220,5
86,1221,4
86,1222,4
86,1233,4
86,1234,5
86,1240,5
86,1249,5
86,1250,5
86,1252,5
86,1259,5
86,1265,4
86,1270,4
86,1285,4
86,1288,4
86,1291,4
86,1307,5
86,1356,3
86,1376,3
86,1385,4
86,1394,4
86,1527,5
86,1580,4
86,1610,5
86,1641,4
86,1663,4
86,1927,5
86,1954,4
86,1965,3
86,1968,5
86,2000,4
86,2001,4
86,2003,4
86,2011,3
86,2018,3
86,2019,5
86,2021,3
86,2028,5
86,2050,4
86,2054,2
86,2078,3
86,2081,5
86,2100,4
86,2105,2
86,2111,3
86,2137,4
86,2150,5
86,2174,4
86,2194,5
86,2294,4
86,2355,4
86,2371,4
86,2372,3
86,2378,3
86,2379,2
86,2405,3
86,2423,3
86,2463,4
86,2468,3
86,2470,4
86,2527,3
86,2571,5
86,2628,3
86,2640,4
86,2657,4
86,2692,5
86,2700,2
86,2716,4
86,2735,3
86,2736,4
86,2746,4
86,2791,4
86,2792,3
86,2794,3
86,2795,4
86,2797,4
86,2804,5
86,2816,1
86,2857,3
86,2872,3
86,2915,4
86,2916,4
86,2918,4
86,2951,4
86,2968,4
86,2985,4
86,2987,5
86,3033,2
86,3039,3
86,3070,5
86,3087,4
86,3102,4
86,3104,3
86,3114,5
87,150,5
87,223,5
87,480,4
87,589,5
87,1127,5
87,1136,5
87,1200,5
87,1210,5
87,1214,5
87,1240,5
87,1270,5
87,1356,5
87,1371,4.5
87,1372,4
87,1374,5
87,1375,4
87,1376,5
87,1917,1
87,2028,5
87,2393,4.5
87,2959,5
87,3175,4.5
87,4011,4
87,4226,5
87,4878,5
87,6537,4.5
87,68358,5
87,72998,4.5
87,79132,5
87,85414,4
87,102445,1
87,104841,0.5
87,164179,5
88,724,3
88,849,3
88,1198,4
88,1438,5
88,1616,3.5
88,1687,4.5
88,1752,4
88,2141,5
88,2393,3.5
88,2427,4.5
88,2959,5
88,3005,4
88,3082,4.5
88,3300,5
88,3624,2
88,3638,4.5
88,3745,4.5
88,3755,4
88,4128,3.5
88,4734,4
88,58559,5
89,2,3
89,3,4
89,7,4
89,11,2.5
89,17,3.5
89,21,2
89,47,4
89,58,3.5
89,62,2.5
89,105,3.5
89,111,3
89,141,3.5
89,151,3
89,165,2.5
89,185,4
89,208,2.5
89,231,1
89,252,2
89,256,1.5
89,261,4
89,266,3.5
89,272,3
89,277,4.5
89,300,2.5
89,317,3
89,337,3.5
89,350,3
89,364,4
89,368,2.5
89,370,3
89,454,3.5
89,474,3
89,497,3.5
89,500,4
89,508,4.5
89,509,3.5
89,515,4.5
89,527,5
89,539,5
89,541,3
89,552,4
89,586,2.5
89,595,2.5
89,648,2.5
89,653,2
89,708,3
89,778,4
89,788,1.5
89,832,3.5
89,852,3.5
89,858,5
89,902,4
89,910,4
89,912,5
89,913,3
89,914,5
89,919,4
89,920,3.5
89,923,4
89,1028,4
89,1035,5
89,1036,3.5
89,1060,4.5
89,1061,3
89,1079,4
89,1084,4
89,1088,3.5
89,1090,3
89,1092,2.5
89,1097,4.5
89,1101,3.5
89,1136,4
89,1183,4
89,1198,4
89,1200,3
89,1204,4.5
89,1206,3.5
89,1208,4.5
89,1219,3
89,1220,4
89,1221,3.5
89,1225,4
89,1230,4
89,1233,4
89,1234,4
89,1246,5
89,1247,4.5
89,1249,3.5
89,1252,4.5
89,1258,3
89,1263,3
89,1270,3
89,1287,4
89,1291,4
89,1293,5
89,1304,4.5
89,1307,3.5
89,1333,4.5
89,1339,1.5
89,1357,3.5
89,1371,3
89,1377,1
89,1380,3.5
89,1387,3
89,1393,2.5
89,1408,2
89,1485,3.5
89,1544,2
89,1569,3
89,1580,3
89,1597,1
89,1608,2
89,1610,3.5
89,1645,3.5
89,1704,4.5
89,1721,3
89,1784,4.5
89,1917,3.5
89,1947,4.5
89,1953,3.5
89,1954,2
89,1961,4
89,1962,4.5
89,2006,4.5
89,2021,2
89,2023,2
89,2028,5
89,2054,1
89,2058,3
89,2078,4.5
89,2081,4
89,2115,3
89,2161,3.5
89,2268,4.5
89,2278,3
89,2396,4
89,2407,4
89,2424,4.5
89,2470,3.5
89,2539,2
89,2542,2.5
89,2571,4
89,2671,4
89,2683,1
89,2706,1
89,2724,3
89,2762,4
89,2763,3.5
89,2770,1
89,2804,4.5
89,2915,4
89,2916,2.5
89,2918,2.5
89,2947,3.5
89,2987,3
89,2997,2.5
89,3101,2.5
89,3147,4.5
89,3176,4
89,3408,4
89,3418,3.5
89,3448,5
89,3578,3.5
89,3996,4
89,4014,4
89,4025,2
89,4034,3.5
89,4085,3.5
89,4246,3.5
89,4308,3
89,4370,2
89,4896,3.5
89,4963,3
89,4973,4.5
89,4993,4.5
89,4995,4.5
89,5299,2
89,5377,4
89,5418,4
89,5445,3
89,5816,3.5
89,5952,4
89,5989,4
89,6377,2.5
89,6539,3
89,7143,4
89,7153,4
89,8368,3
90,1,5
90,5,3
90,7,4
90,17,4
90,25,3
90,26,3
90,58,4
90,62,3
90,74,4
90,85,3
90,95,5
90,103,3
90,141,3
90,260,5
90,605,5
90,613,3
90,647,4
90,648,3
90,708,4
90,733,4
90,736,3
90,762,3
90,780,3
90,783,4
90,802,4
90,830,4
90,832,4
90,858,4
90,1042,5
90,1183,5
90,1210,5
90,1367,4
90,1409,4
91,215,3
91,260,3.5
91,318,4.5
91,590,4.5
91,593,4
91,1185,3.5
91,1196,3.5
91,1210,3.5
91,1619,4
91,1682,4
91,1719,3
91,1911,1
91,1962,3
91,2324,5
91,2571,4
91,2628,3.5
91,2950,3.5
91,3146,2.5
91,3147,3.5
91,3148,3
91,3481,3.5
91,3578,3.5
91,4022,4
91,4155,4.5
91,4235,3
91,4718,2.5
91,4963,4
91,4995,4.5
91,5378,3.5
91,6287,2.5
91,6810,3.5
91,6870,4
91,6873,2.5
91,6890,0.5
91,7320,3.5
91,7346,3
91,8207,4
91,8638,3
91,8958,4.5
91,8973,3
91,27727,3
91,27803,5
91,30803,2
91,33493,3.5
91,37741,3.5
91,40819,4.5
91,40966,3
91,41285,4.5
91,43376,4
91,44195,2.5
91,47610,3.5
91,48696,4.5
91,48780,4
91,49772,4
91,55247,3.5
91,55276,4
91,55290,4
91,55814,4.5
91,56389,3.5
91,59018,3.5
91,60950,3.5
91,64620,4
91,68157,4
91,68159,4
91,68954,3.5
91,69757,3.5
91,71033,4.5
91,72998,4
91,74458,4
91,78039,3
91,79091,3
91,79132,4.5
91,80906,3.5
91,80969,4
91,81591,3
91,81845,4.5
91,81847,3
91,81932,3.5
91,85414,4
91,88163,3.5
91,88744,5
91,88810,4
91,89492,3.5
91,89774,4
91,90866,3.5
91,91077,3
91,91104,3.5
91,92259,4.5
91,93326,3.5
91,93498,3
91,93721,3
91,96432,4
91,96488,2
91,97057,2.5
91,97304,4
91,97870,4
91,97923,3.5
91,97938,2.5
91,98154,4.5
91,102194,3
91,102686,0.5
91,103253,3.5
91,103335,3
91,103980,3
91,104337,4
91,104841,3.5
91,104879,4.5
91,104913,4
91,105211,4.5
91,105355,2.5
91,105504,4.5
91,105844,3.5
91,106100,4
91,106438,5
91,106441,4.5
91,106766,3
91,106782,4
91,106916,3.5
91,106920,5
91,106983,3
91,107069,4
91,108727,4
91,108928,4
91,108981,3.5
91,109374,3
91,109487,5
91,110433,4.5
91,111622,4.5
91,111759,4.5
91,112370,2.5
91,112552,3.5
91,112556,5
91,112623,5
91,112852,3
91,112940,3.5
91,114662,4
91,115170,5
91,115210,4.5
91,115713,4.5
91,116397,4.5
91,116797,4.5
91,116977,1
91,117176,4
91,117871,5
91,117881,3.5
91,119804,3.5
91,134130,3.5
91,134214,2
91,136020,1
91,140627,4
91,165551,5
92,47,4
92,50,5
92,110,5
92,161,3.5
92,246,3
92,260,5
92,318,5
92,356,5
92,428,4
92,457,5
92,466,2
92,474,4
92,508,5
92,553,5
92,589,4
92,593,4.5
92,1036,5
92,1060,5
92,1090,4
92,1196,5
92,1198,4.5
92,1240,5
92,1242,4
92,1259,4
92,1270,4
92,1291,5
92,1358,3
92,1393,4.5
92,1610,4.5
92,1625,3.5
92,1639,3
92,1673,3
92,1704,4.5
92,1954,4.5
92,1961,4.5
92,1968,4.5
92,2000,4
92,2194,3.5
92,2268,5
92,2353,3.5
92,2501,4
92,2529,3
92,2571,3.5
92,2617,3
92,2699,2.5
92,2762,4
92,2804,4.5
92,2918,5
92,3039,3.5
92,3071,4
92,3098,4
92,3256,4.5
92,3408,4
92,3421,5
92,3499,4
92,3508,4
92,3578,5
92,3753,3.5
92,3897,3.5
92,3916,4.5
92,3948,4
92,4007,4.5
92,4085,4.5
92,4226,4.5
92,4306,4.5
92,4616,4
92,4995,4.5
92,5010,4
92,5445,4
92,5464,3.5
92,5989,4
92,6377,4
92,6378,4
92,6539,4.5
92,6565,3.5
92,6979,4
92,7018,4
92,7143,3.5
92,8636,3.5
92,8798,4
92,8958,4.5
92,33166,5
92,33660,3.5
92,33794,4
92,34162,4.5
92,40819,4
92,41569,4
92,44195,4
93,1,5
93,260,3.5
93,293,4
93,337,4
93,356,2.5
93,500,3.5
93,527,2.5
93,1136,3
93,1197,4
93,1251,5
93,1968,1.5
93,2291,4.5
93,2355,4.5
93,2572,5
93,2581,4
93,2657,5
93,2762,3.5
93,2791,2.5
93,2918,4.5
93,2959,3
93,3000,5
93,3114,3.5
93,3785,3.5
93,3988,5
93,4016,4.5
93,4025,4
93,4306,4
93,4447,3
93,4642,5
93,4700,4
93,4878,3.5
93,4886,4.5
93,4973,5
93,5092,4
93,5419,4
93,5618,5
93,5971,4.5
93,6155,4
93,6188,0.5
93,6297,5
93,6332,5
93,6373,4.5
93,6377,4.5
93,6593,4
93,6863,4
93,6936,4.5
93,6987,5
93,7293,4
93,7316,5
93,7361,5
93,7380,5
93,7444,4
93,7451,4.5
93,8360,4.5
93,8368,4
93,8376,5
93,8531,3
93,8643,4
93,8874,4
93,26662,2.5
93,27706,3.5
93,31658,5
93,33499,3.5
93,33669,5
93,33815,4.5
93,43930,3.5
93,44022,4
93,45431,2
93,45720,3
93,46578,5
93,46948,4.5
93,47122,4
93,50601,4
93,50872,4.5
93,54286,0.5
93,56367,4.5
93,60069,4
93,63082,5
93,64957,2.5
93,65585,3
93,66097,5
93,67788,2.5
93,68954,5
93,69122,3
93,69406,2.5
93,69644,2
93,69757,3
93,69844,3.5
93,70286,3
93,71535,3
93,71745,5
93,72226,5
93,72998,0.5
93,74275,4.5
93,78499,4
93,79702,5
93,80549,4.5
93,81834,4.5
93,83134,4
93,84944,5
93,86298,3
93,93840,3.5
93,94959,5
93,96281,4.5
93,97172,4
93,97921,3.5
93,97938,5
93,101142,3
93,105869,5
93,108932,4
93,109374,4
93,112183,3.5
93,114552,4
93,115617,4
93,116855,5
93,122904,3.5
93,134853,3
93,140928,4.5
93,143859,4.5
93,152081,3.5
93,162578,5
93,175475,0.5
93,176211,5
94,10,3
94,11,3
94,21,3
94,32,4
94,39,3
94,141,5
94,150,4
94,153,2
94,160,1
94,161,4
94,165,3
94,173,1
94,185,4
94,208,1
94,225,4
94,230,5
94,231,3
94,253,4
94,288,5
94,292,4
94,296,4
94,300,3
